Date,Open,High,Low,Close,Volume,MA_5,MA_20,RSI_14,Daily_Return
2025-02-21,16.71045316534767,16.720411946607175,15.20671138514167,15.306296348571777,4606700,16.1149320602417,18.246062231063842,27.210696091432425,-0.07073770843940841
2025-02-24,15.535343825771484,15.933685585520838,15.117084503173828,15.117084503173828,2636200,15.959578514099121,17.806889963150024,26.570332445151877,-0.012361700119284835
2025-02-25,15.137000907761193,15.27642099661354,13.812513387689691,14.051518440246582,7137500,15.397915649414063,17.517096042633057,23.251704578499442,-0.0704875376401799
2025-02-26,14.310441190770025,15.107125656552165,13.872265256936764,14.141145706176758,5108600,15.017498779296876,17.228297901153564,24.110300560583553,0.006378475487279989
2025-02-27,14.459820186757598,14.738659419778337,13.842389031914886,13.862306594848633,4377400,14.495670318603516,16.928047466278077,23.23925564223235,-0.01971828288328359
2025-02-28,13.961892327022154,15.893851269347346,13.673093366599263,15.027457237243652,7150700,14.43990249633789,16.664643812179566,33.97345319223126,0.08405171494533237
2025-03-03,15.156918263367777,15.83409923636541,13.822471980231153,13.852347373962402,5460100,14.186955070495605,16.338998985290527,29.493819519472098,-0.07819751836451005
2025-03-04,13.84238817042394,14.39010877063243,13.224958003729109,13.71292781829834,5012300,14.119236946105957,15.957088327407837,29.00515821174936,-0.010064688092223495
2025-03-05,13.593425422772713,14.400068690478514,13.434088715502847,14.171021461486816,6653700,14.125212097167969,15.647377204895019,32.93682154089318,0.033405969116033996
2025-03-06,11.332834503083737,11.681383321316702,8.683859305737666,9.062284469604492,44596100,13.165207672119141,15.120569801330566,19.780567763991584,-0.36050591030198875
2025-03-07,9.191744804382324,9.878885556115065,8.584273357684985,9.191744804382324,16706000,11.998065185546874,14.709779500961304,20.64559436477498,0.014285618070371875
2025-03-10,9.108936844011614,9.707552049457991,8.889444126277533,8.929351806640625,9524000,11.013466072082519,14.28288197517395,20.170834557275924,-0.028546592983804242
2025-03-11,8.899421070562555,10.246306915558064,8.769720874628058,9.647690773010254,13529900,10.200418663024902,13.908333015441894,25.23935783667976,0.08044693298290828
2025-03-12,9.946998933315626,10.914760405415308,9.438175302743131,10.22635269165039,8200000,9.411484909057616,13.598069953918458,29.14225700918071,0.059979318601189435
2025-03-13,10.525660870816308,10.854899470013265,9.577852753386454,9.657668113708496,7877200,9.530561637878417,13.322609519958496,27.61640410273253,-0.05560971688432126
2025-03-14,9.976930164237675,10.755130450635438,9.956975847201582,10.68529224395752,5779200,9.829271125793458,13.095542716979981,34.3096752711629,0.10640499530009428
2025-03-17,10.445845305908303,11.40363056248835,10.176467756491668,11.26395320892334,7160900,10.29619140625,12.864047765731812,37.79769795238709,0.05415490299697234
2025-03-18,11.244000188557855,11.563261633348954,10.465798989668317,10.864876747131348,5463800,10.539628601074218,12.564299964904786,36.36365541172464,-0.03542952055907356
2025-03-19,11.48344619346413,12.02220035359453,10.884830037108511,11.174160957336426,12118700,10.729190254211426,12.320846509933471,38.31686759072084,0.0284664260261156
2025-03-20,11.074392305931049,11.8725459177493,11.044460831882246,11.752822875976562,6360500,11.148221206665038,12.084915208816529,41.90940937644578,0.05178571535254428
2025-03-21,11.533330873708996,12.221738587758617,11.423584040712205,11.58321475982666,11596100,11.327805709838866,11.898761129379272,41.15285219222842,-0.014431266253198682
2025-03-24,11.68298466205905,12.102015783615073,11.303861221057213,11.543307304382324,5339800,11.383676528930664,11.720072269439697,40.96546487344621,-0.003445283219883355
2025-03-25,11.593192231119378,12.032177672028418,11.253976468091711,11.443538665771484,5840900,11.49940891265869,11.589673280715942,40.46933992165692,-0.008642985582906881
2025-03-26,11.633099523531834,11.802707399382227,11.164183575505799,11.214068412780762,4217400,11.507390403747559,11.443319416046142,39.290703074589025,-0.02005238586531677
2025-03-27,10.984600197334764,11.22404628983068,10.495730853953724,10.6254301071167,6150800,11.281911849975586,11.281475591659547,36.364912419048956,-0.05249105712545743
2025-03-28,10.505705706109362,10.725198404996448,9.797343726883193,9.927043914794922,6164300,10.950677680969239,11.02645492553711,33.20557334312899,-0.0657278044541475
2025-03-31,9.757437607030564,10.475776857991322,9.577853507896041,10.276238441467285,3654400,10.69726390838623,10.847649478912354,36.19064338312893,0.03517608360248481
2025-04-01,10.276237744845004,10.405937944661856,9.807321784195484,9.976929664611816,3098200,10.403942108154297,10.660849571228027,34.7568346390393,-0.029126297385985156
2025-04-02,9.84722968791557,10.126583458441594,9.807322006411853,9.93702220916748,2491700,10.14853286743164,10.44914960861206,34.56023132687473,-0.003999973617724084
