Date,Open,High,Low,Close,Volume,MA_5,MA_20,RSI_14,Daily_Return
2023-11-14,78.59676262088558,80.28247274631029,78.17889448957632,79.65092468261719,20897600,79.09250183105469,78.74681243896484,53.92657937225622,0.01957216081300084
2023-11-15,82.58547437907067,83.41171161796228,81.56930104290632,82.68994140625,28991000,79.52366180419922,78.93960037231446,66.19048168817474,0.038154192631689954
2023-11-16,75.51974227118873,76.70686100640081,74.29559128588102,75.13037109375,63008500,78.8360809326172,78.82088813781738,38.638709346231174,-0.09142067564615086
2023-11-17,73.14550996787422,74.51877545186791,72.88909549101791,73.69633483886719,35497300,77.85789642333984,78.70977363586425,35.61053933205409,-0.01908730429526795
2023-11-20,73.04104624382354,74.78373570688976,72.7086471959075,74.51306915283203,31506800,77.13612823486328,78.61243019104003,38.563706324149365,0.011082427854120391
2023-11-21,73.93375416033122,75.28707243099768,73.69633041078256,74.96892547607422,20525500,76.1997283935547,78.42581520080566,40.21194281124604,0.006117803607138983
2023-11-22,75.29181714400468,75.70018627679553,74.19966646369448,74.9879150390625,18958600,74.6593231201172,78.32752151489258,40.28381456536992,0.0002532991218386904
2023-11-24,74.3326232561054,75.09238214201966,74.27564387562104,74.54155731201172,12251700,74.54156036376953,78.13663253784179,39.09419300556983,-0.005952395486902962
2023-11-27,73.65358848722022,75.26332105787712,73.21197658964333,73.62984466552734,18248200,74.52826232910157,77.8854377746582,36.7095833477811,-0.01223093103177575
2023-11-28,72.70864750421961,72.97456094720172,71.47404834100293,72.87959289550781,23682200,74.20156707763672,77.58153533935547,34.82699740108907,-0.010189506353403877
2023-11-29,71.22712790838106,71.6601900633245,70.68105615932272,70.91372680664062,30969100,73.39052734375,77.20783004760742,30.424222947852115,-0.02697416397050645
2023-11-30,70.94222140046602,71.17015344235313,70.28693670543686,71.11316680908203,17884200,72.6155776977539,76.84694595336914,31.372104580988335,0.0028124315477766615
