Date,Open,High,Low,Close,Volume,MA_5,MA_20,RSI_14,Daily_Return
2023-11-14,93.85317047639349,95.26047140780953,93.16171150455564,94.8888931274414,23886000,91.67287139892578,85.99193382263184,75.82702561052625,0.02748886636473591
2023-11-15,95.52768902858202,95.74615375746463,94.29886678223615,95.12686157226562,16099000,92.92647247314453,86.42285232543945,76.20497576478387,0.0025078640605977753
2023-11-16,94.01505266005209,94.47342598801133,92.70040277610822,93.58106231689453,26198000,93.8660385131836,86.87010650634765,68.69173469817403,-0.01624987127528421
2023-11-17,93.45038460755406,95.95485298046931,92.74722151549449,95.35409545898438,19789000,94.26024017333984,87.47525520324707,72.09066267780636,0.018946495136866526
2023-11-20,94.8927935044707,97.51331346567444,94.8927935044707,97.10760498046875,18674000,95.21170349121094,88.12619285583496,74.98326985260034,0.0183894515809091
2023-11-21,95.08784106102388,96.64825542620447,94.7591804362503,95.6925048828125,43344000,95.37242584228515,88.61426162719727,68.7872657442662,-0.014572495099028249
2023-11-22,95.93534256120283,96.35470460815142,94.69773306827322,94.79525756835938,33743000,95.30610504150391,89.21097412109376,65.1133671433394,-0.009376359366409237
2023-11-24,95.08394548958326,95.56182077799156,94.28325791020424,95.46527099609375,23158000,95.68294677734374,89.9527572631836,66.55008078304589,0.007068005772875363
2023-11-27,95.19998207597627,95.67395839223906,92.58433609965812,92.67308807373047,96962000,95.14674530029296,90.49831733703613,56.16879169799277,-0.02924815373412104
2023-11-28,91.66859116377645,92.7335704351156,91.10488802958619,92.29373168945312,39025000,94.18397064208985,91.01081657409668,54.91540493893283,-0.00409349026953254
2023-11-29,92.48779838327694,93.56936275953727,91.61298714458047,91.75537872314453,34843000,93.39654541015625,91.49581336975098,53.10437867200807,-0.005833039324057543
2023-11-30,91.7719600969671,91.91044534360084,89.56494634693948,90.2827377319336,49571000,92.4940414428711,91.85075950622559,48.402091529716074,-0.016049642121301333
2023-12-01,89.96382156596519,91.07951608752727,88.55359666719056,90.69916534423828,29612000,91.5408203125,92.13699836730957,49.75691414084047,0.004612483214024188
2023-12-04,89.78632989015858,90.79377056401364,89.3767150793696,90.11109161376953,25009000,91.0284210205078,92.33834114074708,47.846288772905595,-0.0064837832656649
2023-12-05,88.90470786812351,89.45767417380573,88.34392888672825,89.05294036865234,37066000,90.38026275634766,92.49579696655273,44.5326774919572,-0.011742741389179856
2023-12-06,89.75901887966833,89.81850681397833,88.07571495635568,88.12837982177734,24813000,89.65486297607421,92.52417640686035,41.808177373630535,-0.01038214508187596
2023-12-07,88.31368892573529,90.12572355040523,88.12838715720885,89.94432067871094,43517000,89.5871795654297,92.57844963073731,48.47579042208394,0.02060563079232791
2023-12-08,90.48851429551874,92.72088571089373,88.80034405388022,92.09379577636719,69668000,89.86610565185546,92.73897781372071,55.04221203301684,0.023897841258197605
2023-12-11,93.33335273144925,101.37924764381506,93.24363345538788,100.3776626586914,101184000,91.91941986083984,93.08870658874511,70.59536856548628,0.08995032523624125
2023-12-12,100.25573801839472,105.26857291145508,99.92317108547073,104.57515716552734,90242000,95.02386322021485,93.69995002746582,75.26486096176265,0.04181701780712355
