Date,Open,High,Low,Close,Volume,MA_5,MA_20,RSI_14,Daily_Return
2023-11-14,51.383484585574834,51.88612733110787,51.08000176361519,51.544708251953125,6989700,50.704443359375,53.21434383392334,35.374008210211116,0.0064814308577605395
2023-11-15,51.516263655220165,51.88613315992155,50.68168399217537,50.909297943115234,8328000,50.846701049804686,52.886676979064944,32.47517890581403,-0.012327362602034153
2023-11-16,50.44458369938233,50.83342130332106,48.671105224617925,49.42033004760742,11053300,50.727204132080075,52.51396141052246,26.910119999191636,-0.029247464719932892
2023-11-17,50.046262450793705,50.60580958413237,49.534133830219204,50.12213134765625,14077300,50.641848754882815,52.25979442596436,32.75891554928759,0.01420065991815056
2023-11-20,50.68168108463447,50.68168108463447,49.885037728748856,50.01781463623047,8086900,50.4028564453125,51.97053737640381,32.34459609466302,-0.0020812505099239154
2023-11-21,49.53413781622032,50.11265312477778,49.30652748951632,49.99884796142578,6888800,50.093684387207034,51.76758308410645,32.26469451576233,-0.0003791983904660734
2023-11-22,48.90819974655845,50.00832587762188,48.158974949094414,49.809165954589844,7941900,49.87365798950195,51.573163986206055,31.42851952539931,-0.003793727547128256
2023-11-24,50.01780954778245,50.34974273821598,49.77122750534573,49.885032653808594,3077600,49.96659851074219,51.41810264587402,32.185529717829155,0.0015231473517929306
2023-11-27,49.77124075512893,49.92298219940854,49.078920189490645,49.83762741088867,6371200,49.909697723388675,51.26256771087647,31.948193304619394,-0.0009502899045672475
2023-11-28,49.979881561492604,50.14110524700595,49.46775288197778,49.61001205444336,5620900,49.82813720703125,51.06862316131592,30.77476040602106,-0.004567138691589978
2023-11-29,49.979875749750775,50.03677651787966,48.82284522712189,49.19271469116211,8002000,49.666910552978514,50.88890419006348,28.69395648864618,-0.008411555369575385
2023-11-30,49.86607535462935,50.64375061421307,48.88923653418564,49.353946685791016,11520300,49.57586669921875,50.70776290893555,30.64516415648177,0.0032775583872761693
2023-12-01,49.29703356334345,50.349741101352755,49.05993740137019,49.68587112426758,6377200,49.536034393310544,50.47208919525146,34.612031562930056,0.006725387953059547
2023-12-04,49.29704101768653,49.780719287218496,48.75646197606907,49.344459533691406,7772600,49.437400817871094,50.242580032348634,32.549775233582196,-0.00687140192676261
2023-12-05,49.23009942564879,49.3063382585696,48.12466179517043,48.229488372802734,6902700,49.16129608154297,49.97581596374512,26.9106708335471,-0.02259567074855473
2023-12-06,47.90548507941666,48.381966923888356,46.66663301084384,46.81910705566406,13575300,48.68657455444336,49.787903213500975,21.772313378598568,-0.029243132463623756
2023-12-07,47.06687478449645,47.085934494009074,45.828022748318986,46.18061828613281,12955100,48.05190887451172,49.587033653259276,19.918141452681652,-0.013637354697349058
2023-12-08,46.15203168124656,46.8000472796354,45.85661162939437,46.5046272277832,13211000,47.41566009521485,49.41137428283692,23.479468189834378,0.007016123942794605
2023-12-11,46.6952192802788,47.29558740318596,46.53321720321457,46.838165283203125,8820900,46.91440124511719,49.22583713531494,27.07471643724456,0.0071721477044903725
2023-12-12,46.209208131611135,46.942986929476135,45.93284780576871,46.73333740234375,8871400,46.61517105102539,49.001865196228025,26.6508989583689,-0.002238086829950303
2023-12-13,47.000171858351436,47.27653221831094,46.16156274049109,46.876285552978516,10502400,46.62660675048828,48.7684440612793,28.29915857100302,0.003058804668797155
2023-12-14,47.638654982227344,50.268833085375576,47.543356435027995,49.95435333251953,19567600,47.381353759765624,48.72069683074951,52.86228594601258,0.06566364512952405
2023-12-15,49.63035312906304,50.03059615336121,49.18245900973761,49.73517608642578,21720600,48.02746353149414,48.73643913269043,51.50913685285744,-0.004387550463015755
2023-12-18,50.57378026105175,51.307562702653065,49.782822327421634,49.82093811035156,9356700,48.62401809692383,48.7213794708252,52.02660592219785,0.0017243735857443987
2023-12-19,49.96388493575757,50.57378109591824,49.8114108957174,50.488014221191406,7351000,49.37495346069336,48.744889450073245,55.96307227368588,0.013389473103904592
2023-12-20,50.26883672855914,51.44098167955213,50.04012383397283,50.078243255615234,6480200,50.0153450012207,48.74885921478271,53.08168724579594,-0.008116202863137745
2023-12-21,50.030587950896766,50.5356574850202,49.7542276402276,50.10682678222656,7470900,50.04583969116211,48.76374225616455,53.262456654957546,0.0005707773426761875
2023-12-22,50.49754992141058,50.916852656149274,50.2497773145396,50.583316802978516,5115600,50.215467834472655,48.79865646362305,56.28606240673336,0.009509483065508473
2023-12-26,51.32662408424273,51.81263395866331,51.05026374620557,51.15509033203125,5632300,50.48229827880859,48.864529609680176,59.658659965239764,0.011303598996479147
2023-12-27,50.964501841796015,51.440983725472414,50.39272503549164,50.535667419433594,7132900,50.49182891845703,48.91081237792969,54.73219537087064,-0.012108724832214812
2023-12-28,50.278363396750976,50.621430911651196,49.71611466627963,49.7828254699707,6995300,50.432745361328124,48.940317916870114,49.39352484430335,-0.01489723967063672
2023-12-29,49.792357084832446,49.93530310473354,49.33493491052455,49.59223556518555,8641800,50.32982711791992,48.952232360839844,48.11401791475737,-0.0038284268316615133
2024-01-02,49.97341183923981,50.36412678518405,49.39210707401957,49.53504943847656,12105200,50.120173645019534,48.944691276550294,47.71462568042084,-0.0011531266146252994
2024-01-03,49.43021656404622,50.50706635515359,49.230095098122035,50.17353057861328,6572400,49.92386169433594,48.986144828796384,52.45959036828972,0.01288948224286579
2024-01-04,50.516601610628584,50.84060939783235,49.211042424808035,49.258689880371094,8268800,49.66846618652344,49.037604904174806,46.01579448994281,-0.018233532456098378
2024-01-05,49.487403424286995,50.154478716975575,49.26822221752478,49.42069625854492,9827700,49.59604034423828,49.167684364318845,47.25145365596687,0.0032888893019136223
2024-01-08,48.21042942697252,48.391491205121305,47.07640403384919,47.953128814697266,16693600,49.268218994140625,49.25630989074707,38.626318042605696,-0.029695402026917228
2024-01-09,47.76253804958079,47.76253804958079,46.21873792441354,46.275917053222656,18420800,48.61639251708984,49.24487438201904,31.54044870709575,-0.034976065231442366
2024-01-10,46.22826848372117,46.61898346373053,45.62790395717603,46.17109298706055,17704900,47.815904998779295,49.211520767211915,31.1557630395277,-0.002265196949885362
2024-01-11,46.47603948044098,46.552274685109566,46.05673676659384,46.5046272277832,8783200,47.26509246826172,49.20008525848389,33.91753905046136,0.007223875787738754
2024-01-12,47.37182346466237,47.61006438367829,46.98110850288697,47.60053634643555,12732800,46.90106048583984,49.23629779815674,42.1319845000617,0.02356559301689476
2024-01-16,47.51477341799674,47.7816021061786,45.961441479077585,46.02814865112305,14966000,46.516064453125,49.039987564086914,35.343519075273335,-0.03303298273508304
2024-01-17,45.18953420817545,46.31403159778774,44.95129329741467,45.637428283691406,12992700,46.38836669921875,48.835100173950195,33.88259561054035,-0.00848872654846844
2024-01-18,45.64696117739393,46.51415797035881,45.465895753798996,46.275917053222656,13695800,46.409331512451175,48.65784912109375,38.36601936600648,0.013990463388126928
2024-01-19,47.20982744974646,47.98172579995302,46.69522612609649,47.30512237548828,20328400,46.56943054199219,48.498704528808595,44.85710046512161,0.022240625098405298
2024-01-22,47.228877759925965,48.9442115286798,47.047812347686104,48.29619598388672,18491300,46.70856246948242,48.40960216522217,50.286589350480874,0.02095066154848335
2024-01-23,48.08654700191244,49.09668982362595,47.90548520921907,48.04842758178711,11432900,47.11261825561523,48.3066822052002,48.98796529489803,-0.005130184625353751
2024-01-24,48.4105542682288,49.32539852953361,48.19137305782877,49.23963165283203,10498000,47.83305892944336,48.23949794769287,55.00424156961718,0.02479173889753783
2024-01-25,49.639875519610186,50.02106242485339,48.91562476196939,50.00200271606445,11845300,48.57827606201172,48.18184356689453,58.386842134310946,0.015482875026514797
2024-01-26,49.94482585118979,50.735787443040316,49.84953093819792,50.43083572387695,9172000,49.20341873168945,48.1766019821167,60.19933359884089,0.00857631663770797
2024-01-29,50.2974195507066,50.72625391401056,49.935295986376836,50.69766616821289,10072600,49.683712768554685,48.22234401702881,61.328020678235546,0.005291017697920175
2024-01-30,46.58086473956952,47.238408356568044,45.504014785411485,47.02875518798828,47358300,49.47977828979492,48.094169998168944,43.191088250738844,-0.07236843936861526
2024-01-31,47.124058913953924,47.35276818184082,45.98050166871462,46.40933609008789,26286300,48.913719177246094,47.93788433074951,40.98722086057651,-0.013171071516232646
2024-02-01,46.74286076767258,47.23840224319636,46.085317235770255,46.695213317871094,18539700,48.25236129760742,47.7639684677124,42.44684193557414,0.006159907722624425
2024-02-02,46.59991841826811,46.86674704537038,46.20920351346805,46.695213317871094,19020900,47.50523681640625,47.6357946395874,42.44684193557414,0.0
2024-02-05,46.399798453087335,46.77145732735504,45.9709677220984,46.26638412475586,18305800,46.618980407714844,47.47807903289795,40.6957178602357,-0.009183579271734743
2024-02-06,46.4532762644198,46.58745060236909,45.83031980282495,46.012413024902344,12807900,46.41571197509766,47.3810432434082,39.65237890577834,-0.005489322424002019
2024-02-07,46.21367427472137,46.34784860130963,45.14027235006293,45.475711822509766,11848000,46.22898712158203,47.34103298187256,37.466373083805216,-0.011664269859138043
2024-02-08,45.331957036219414,45.935745235230534,45.149863807427906,45.801570892333984,12157800,46.05025863647461,47.32255687713623,39.6420696915973,0.007165562819468008
2024-02-09,45.59071916523207,45.85906782605665,44.958180424733925,45.12110900878906,8258300,45.7354377746582,47.253380966186526,36.76544492470902,-0.014856736794999659
2024-02-12,45.571549479698724,46.59702886599364,45.49488000295416,46.137001037597656,13460800,45.70956115722656,47.180204200744626,43.372156544469,0.02251478412489183
2024-02-13,46.060335330646424,46.29034743568158,45.04443817480773,45.60030746459961,11578800,45.627140045166016,47.15881214141846,40.9386742909144,-0.011632606388106814
2024-02-14,46.02199954939342,46.02199954939342,45.27445471126078,45.76323318481445,9389200,45.684644317626955,47.16510238647461,42.002509374323765,0.0035729083700000164
2024-02-15,45.85906343740197,46.83662388025259,45.7536433707211,46.558692932128906,9901900,45.83606872558594,47.17924118041992,47.02010283054099,0.017382070539072147
2024-02-16,46.67370242642253,46.85579563433871,46.25200750454641,46.549110412597656,6365400,46.12166900634766,47.14144058227539,46.96738847901879,-0.00020581590521062676
2024-02-20,46.49160803006933,46.855798121207286,46.25200995936896,46.50119400024414,10236400,46.19450759887695,47.05169048309326,46.68553919448423,-0.0010293733205382072
2024-02-21,46.75037046114246,47.229566562321786,46.56827725884572,47.162479400634766,9693000,46.50694198608399,47.00739307403565,51.05121760780059,0.014220826252056007
2024-02-22,47.12414418077113,47.53625313203152,46.79829433240138,47.21039962768555,8047900,46.7963752746582,46.90593147277832,51.36202889807097,0.0010160667475453966
2024-02-23,46.84621640170116,47.02830962159352,46.40535316747384,46.78871154785156,7420700,46.84237899780273,46.745266914367676,48.446771697648146,-0.008932101468310694
2024-02-26,46.673706045682756,46.98039129120537,46.395771399435226,46.53953170776367,5793800,46.84046325683594,46.55070171356201,46.757902599696436,-0.0053256401350794125
2024-02-27,46.89413296522698,46.97080244392352,46.15617049589432,46.443687438964844,8009200,46.82896194458008,46.33800277709961,46.09232651984421,-0.0020594162700360297
2024-02-28,46.23284684606013,46.71204300316451,45.954912197505216,46.15617370605469,6991600,46.62770080566406,46.29437370300293,44.06593748963855,-0.0061905879736186
2024-02-29,46.54911152005949,46.846214435179185,46.12742024412703,46.31909942626953,12542800,46.44944076538086,46.289861869812015,45.5274011832847,0.0035298792584592675
